sys_loc_code,loc_desc,sample_date,matrix_code,lab_name_code,analytic_method,fraction,cas_rn,chemical_name,report_result_value,report_result_unit,validator_qualifiers,lab_qualifiers,longitude,latitude
E102,Cherry Creek upstream of the drop structure at Cornell,3/20/2018,WS,DEH,5310-B,N,89,"Carbon, organic",7.2,mg/l,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,3/20/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,60,cfu/100ml,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,3/20/2018,WS,DEH,I1586,N,1,pH,8.23,pH,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,3/20/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,7/18/2018,WS,DEH,5310-B,N,89,"Carbon, organic",7.76,mg/l,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,7/18/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,360,cfu/100ml,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,7/18/2018,WS,DEH,I1586,N,1,pH,8.4,pH,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,7/18/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.7(W),T,7439-89-6,Iron,280,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.7(W),T,7439-98-7,Molybdenum,20,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.7(W),T,7440-09-7,Potassium,7600,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.7(W),T,7440-70-2,Calcium,93000,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.7(W),T,7439-95-4,Magnesium,17000,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.7(W),T,7440-23-5,Sodium,110000,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.7(W),D,7439-89-6,Iron,100,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),T,7440-38-2,Arsenic,2.2,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),T,7440-47-3,Chromium,3,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),D,7439-92-1,Lead,1,ug/L,U,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),D,7440-02-0,Nickel,1.8,ug/L,U,JB,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),D,7440-22-4,Silver,0.2,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),D,7440-38-2,Arsenic,1.9,ug/L,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),D,7440-43-9,Cadmium,0.042,ug/L,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),D,7440-50-8,Copper,0.23,ug/L,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),D,7440-61-1,Uranium,23,ug/L,,B,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),D,7440-66-6,Zinc,2.1,ug/L,U,JB,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),D,7782-49-2,Selenium,2.2,ug/L,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),D,7439-96-5,Manganese,1.5,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,200.8(W),D,7440-47-3,Chromium,3,ug/L,U,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,2320-B,T,16,"Alkalinity, Bicarbonate as CaCO3",170,mg/l,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,2320-B,T,17,"Alkalinity, Carbonate as CaCO3",4.4,mg/l,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,2320-B,T,ALK,"ALKALINITY, TOTAL (AS CACO3)",180,mg/l,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,2340,T,HARD,HARDNESS (AS CACO3),300,mg/l,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,4/18/2018,WS,TESTAMERICA,245.1,T,7439-97-6,Mercury,0.2,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.7(W),T,7439-95-4,Magnesium,15000,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.7(W),T,7440-09-7,Potassium,6600,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.7(W),T,7440-23-5,Sodium,95000,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.7(W),T,7440-70-2,Calcium,78000,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.7(W),D,7439-89-6,Iron,100,ug/L,U,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.7(W),T,7439-98-7,Molybdenum,3.9,ug/L,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.7(W),T,7439-89-6,Iron,440,ug/L,U,B,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),T,7440-38-2,Arsenic,1.8,ug/L,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),T,7440-47-3,Chromium,3,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),D,7439-92-1,Lead,1,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),D,7440-02-0,Nickel,2.1,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),D,7440-22-4,Silver,0.2,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),D,7440-38-2,Arsenic,2.1,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),D,7440-43-9,Cadmium,0.2,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),D,7440-47-3,Chromium,3,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),D,7440-50-8,Copper,2.7,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),D,7440-61-1,Uranium,14,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),D,7440-66-6,Zinc,5.3,ug/L,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),D,7782-49-2,Selenium,1.1,ug/L,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,200.8(W),D,7439-96-5,Manganese,2.1,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,2320-B,T,16,"Alkalinity, Bicarbonate as CaCO3",150,mg/l,,B,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,2320-B,T,17,"Alkalinity, Carbonate as CaCO3",5,mg/l,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,2320-B,T,ALK,"ALKALINITY, TOTAL (AS CACO3)",150,mg/l,,B,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,2340,T,HARD,HARDNESS (AS CACO3),260,mg/l,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,6/20/2018,WS,TESTAMERICA,245.1,T,7439-97-6,Mercury,0.2,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.7(W),T,7439-95-4,Magnesium,21000,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.7(W),T,7439-98-7,Molybdenum,20,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.7(W),T,7440-09-7,Potassium,9200,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.7(W),T,7440-23-5,Sodium,130000,ug/L,,B,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.7(W),T,7440-70-2,Calcium,96000,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.7(W),D,7439-89-6,Iron,100,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.7(W),T,7439-89-6,Iron,500,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),T,7440-47-3,Chromium,3,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),T,7440-38-2,Arsenic,2.2,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),D,7439-92-1,Lead,1,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),D,7439-96-5,Manganese,0.93,ug/L,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),D,7440-02-0,Nickel,2.3,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),D,7440-22-4,Silver,0.2,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),D,7440-38-2,Arsenic,2.5,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),D,7440-43-9,Cadmium,0.2,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),D,7440-47-3,Chromium,3,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),D,7440-50-8,Copper,0.31,ug/L,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),D,7440-61-1,Uranium,20,ug/L,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),D,7440-66-6,Zinc,10,ug/L,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,200.8(W),D,7782-49-2,Selenium,1.4,ug/L,,J,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,2320-B,T,16,"Alkalinity, Bicarbonate as CaCO3",160,mg/l,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,2320-B,T,17,"Alkalinity, Carbonate as CaCO3",5,mg/l,,U,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,2320-B,T,ALK,"ALKALINITY, TOTAL (AS CACO3)",160,mg/l,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,2340,T,HARD,HARDNESS (AS CACO3),330,mg/l,,,-104.869066,39.662205
E102,Cherry Creek upstream of the drop structure at Cornell,10/17/2018,WS,TESTAMERICA,245.1,T,7439-97-6,Mercury,0.2,ug/L,,U,-104.869066,39.662205
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,DEH,180.1,N,514,Turbidity,0.74,ntu,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,DEH,2510,N,139,Specific Conductance,1444,umhos/cm,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,813,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,9,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,5.72,C,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,234,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.1,mg/L,,<,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.01,mg/L,,<,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",0.3,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1,mg/L,,<,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,10.74,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,WASTEWATER,4500-P-G,T,1476,"Phosphorus, orthophosphate as P",0.02,mg/L,,J,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.06,mg/L,,J,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,224,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,DEH,5310-B,N,89,"Carbon, organic",6.96,mg/l,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,130,cfu/100ml,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,DEH,I1586,N,1,pH,8.54,pH,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,11/28/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,DEH,180.1,N,514,Turbidity,15.39,ntu,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,DEH,2510,N,139,Specific Conductance,1269,umhos/cm,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,745,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,13,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,10.64,C,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,194,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.1,mg/L,,<,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.01,mg/L,,<,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",0.2,mg/L,,<,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1,mg/L,,<,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,9.71,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.11,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,206,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,DEH,5310-B,N,89,"Carbon, organic",6.04,mg/l,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,10,cfu/100ml,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,DEH,I1586,N,1,pH,8.36,pH,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,4/18/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,DEH,180.1,N,514,Turbidity,11.55,ntu,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,DEH,2510,N,139,Specific Conductance,1178.9,umhos/cm,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,713,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,25,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,17.74,C,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,162,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.1,mg/L,,<,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.03,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",0.4,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1,mg/L,,<,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,7.43,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.12,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,198,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,DEH,5310-B,N,89,"Carbon, organic",7.92,mg/l,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,950,cfu/100ml,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,DEH,I1586,N,1,pH,8.3,pH,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,8/22/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,DEH,180.1,N,514,Turbidity,7.71,ntu,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,DEH,2510,N,139,Specific Conductance,1384.2,umhos/cm,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,741,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,6,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,2.41,C,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,178,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.1,mg/L,,<,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.02,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",0.33,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1,mg/L,,<,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,11.59,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.11,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,218,mg/L,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,DEH,5310-B,N,89,"Carbon, organic",23.3,mg/l,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,20,cfu/100ml,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,DEH,I1586,N,1,pH,8.34,pH,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,1/17/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,12/19/2018,WS,DEH,180.1,N,514,Turbidity,0.15,ntu,,,-104.941023,39.706404
E40,Cherry Creek at Colorado Blvd.,12/19/2018,WS,DEH,2510,N,139,Specific Conductance,1357,umhos/cm,,,-104.941023,39.706404
